"","time","amount","comment","donorURI","run"
"33672",2017-01-10 18:58:19,50,"Yes","/tracker/donor/317898/19","Super Mario Sunshine Any%"
"33673",2017-01-10 18:57:56,50,"Yes","/tracker/donor/305499/19","Super Mario Sunshine Any%"
"33674",2017-01-10 18:57:38,20,"Yes","/tracker/donor/38252/19","Super Mario Sunshine Any%"
"33675",2017-01-10 18:57:32,20,"Yes","/tracker/donor/314177/19","Super Mario Sunshine Any%"
"33676",2017-01-10 18:57:25,100,"Yes","/tracker/donor/315983/19","Super Mario Sunshine Any%"
"33677",2017-01-10 18:57:25,20,"Yes","/tracker/donor/327106/19","Super Mario Sunshine Any%"
"33678",2017-01-10 18:57:20,20,"Yes","/tracker/donor/332953/19","Super Mario Sunshine Any%"
"33679",2017-01-10 18:57:11,5,"Yes","/tracker/donor/322913/19","Super Mario Sunshine Any%"
"33680",2017-01-10 18:56:10,5,"Yes",NA,"Super Mario Sunshine Any%"
"33681",2017-01-10 18:56:02,10,"Yes","/tracker/donor/329726/19","Super Mario Sunshine Any%"
"33682",2017-01-10 18:55:51,5,"Yes","/tracker/donor/332950/19","Super Mario Sunshine Any%"
"33683",2017-01-10 18:55:34,12.51,"Yes","/tracker/donor/332952/19","Super Mario Sunshine Any%"
"33684",2017-01-10 18:55:21,5,"Yes","/tracker/donor/332949/19","Super Mario Sunshine Any%"
"33685",2017-01-10 18:55:05,50,"Yes","/tracker/donor/305565/19","Super Mario Sunshine Any%"
"33686",2017-01-10 18:54:54,5,"Yes",NA,"Super Mario Sunshine Any%"
"33687",2017-01-10 18:54:50,15,"Yes","/tracker/donor/328932/19","Super Mario Sunshine Any%"
"33688",2017-01-10 18:54:25,15.15,"Yes","/tracker/donor/302823/19","Super Mario Sunshine Any%"
"33689",2017-01-10 18:54:08,10,"Yes",NA,"Super Mario Sunshine Any%"
"33690",2017-01-10 18:53:58,20,"Yes","/tracker/donor/332947/19","Super Mario Sunshine Any%"
"33691",2017-01-10 18:53:32,15,"Yes",NA,"Super Mario Sunshine Any%"
"33692",2017-01-10 18:53:17,20,"Yes","/tracker/donor/332939/19","Super Mario Sunshine Any%"
"33693",2017-01-10 18:53:17,100,"Yes","/tracker/donor/17181/19","Super Mario Sunshine Any%"
"33694",2017-01-10 18:52:58,10,"Yes","/tracker/donor/332941/19","Super Mario Sunshine Any%"
"33695",2017-01-10 18:52:52,50,"Yes","/tracker/donor/49027/19","Super Mario Sunshine Any%"
"33696",2017-01-10 18:52:45,5,"Yes","/tracker/donor/332946/19","Super Mario Sunshine Any%"
"33697",2017-01-10 18:52:45,25,"Yes","/tracker/donor/328592/19","Super Mario Sunshine Any%"
"33698",2017-01-10 18:52:34,69,"Yes","/tracker/donor/332940/19","Super Mario Sunshine Any%"
"33699",2017-01-10 18:52:29,114.58,"Yes","/tracker/donor/332938/19","Super Mario Sunshine Any%"
"33700",2017-01-10 18:52:05,20,"Yes","/tracker/donor/316337/19","Super Mario Sunshine Any%"
"33701",2017-01-10 18:51:58,300,"Yes","/tracker/donor/324226/19","Super Mario Sunshine Any%"
"33702",2017-01-10 18:51:35,15,"No","/tracker/donor/17891/19","Super Mario Sunshine Any%"
"33703",2017-01-10 18:51:26,20,"Yes",NA,"Super Mario Sunshine Any%"
"33704",2017-01-10 18:51:12,10,"Yes","/tracker/donor/332937/19","Super Mario Sunshine Any%"
"33705",2017-01-10 18:50:53,10,"Yes","/tracker/donor/304384/19","Super Mario Sunshine Any%"
"33706",2017-01-10 18:50:51,5,"Yes","/tracker/donor/332934/19","Super Mario Sunshine Any%"
"33707",2017-01-10 18:50:44,20,"No",NA,"Super Mario Sunshine Any%"
"33708",2017-01-10 18:50:09,100,"Yes",NA,"Super Mario Sunshine Any%"
"33709",2017-01-10 18:50:02,300,"No","/tracker/donor/18087/19","Super Mario Sunshine Any%"
"33710",2017-01-10 18:49:42,20,"No","/tracker/donor/36568/19","Super Mario Sunshine Any%"
"33711",2017-01-10 18:49:35,15,"No",NA,"Super Mario Sunshine Any%"
"33712",2017-01-10 18:49:32,25,"Yes",NA,"Super Mario Sunshine Any%"
"33713",2017-01-10 18:49:09,10,"Yes","/tracker/donor/332935/19","Super Mario Sunshine Any%"
"33714",2017-01-10 18:49:07,25,"Yes","/tracker/donor/332931/19","Super Mario Sunshine Any%"
"33715",2017-01-10 18:48:58,20,"Yes","/tracker/donor/23807/19","Super Mario Sunshine Any%"
"33716",2017-01-10 18:48:45,15,"Yes","/tracker/donor/35694/19","Super Mario Sunshine Any%"
"33717",2017-01-10 18:48:33,5,"Yes","/tracker/donor/332928/19","Super Mario Sunshine Any%"
"33718",2017-01-10 18:48:33,20,"Yes",NA,"Super Mario Sunshine Any%"
"33719",2017-01-10 18:48:24,55.56,"Yes","/tracker/donor/331797/19","Super Mario Sunshine Any%"
"33720",2017-01-10 18:48:21,500,"Yes","/tracker/donor/332925/19","Super Mario Sunshine Any%"
"33721",2017-01-10 18:48:17,50,"No",NA,"Super Mario Sunshine Any%"
"33722",2017-01-10 18:48:10,10,"Yes","/tracker/donor/332924/19","Super Mario Sunshine Any%"
"33723",2017-01-10 18:48:05,5,"Yes","/tracker/donor/332891/19","Super Mario Sunshine Any%"
"33724",2017-01-10 18:48:01,5,"Yes","/tracker/donor/331955/19","Super Mario Sunshine Any%"
"33725",2017-01-10 18:47:55,15,"Yes","/tracker/donor/324289/19","Super Mario Sunshine Any%"
"33726",2017-01-10 18:47:46,55.55,"Yes","/tracker/donor/332929/19","Super Mario Sunshine Any%"
"33727",2017-01-10 18:47:35,20,"Yes","/tracker/donor/324472/19","Super Mario Sunshine Any%"
"33728",2017-01-10 18:47:33,20,"Yes","/tracker/donor/319064/19","Super Mario Sunshine Any%"
"33729",2017-01-10 18:47:26,20,"Yes","/tracker/donor/332927/19","Super Mario Sunshine Any%"
"33730",2017-01-10 18:47:21,20,"Yes","/tracker/donor/38552/19","Super Mario Sunshine Any%"
"33731",2017-01-10 18:47:15,20,"Yes","/tracker/donor/328189/19","Super Mario Sunshine Any%"
"33732",2017-01-10 18:47:14,100,"No",NA,"Super Mario Sunshine Any%"
"33733",2017-01-10 18:47:11,15,"Yes","/tracker/donor/332918/19","Super Mario Sunshine Any%"
"33734",2017-01-10 18:47:11,10,"Yes",NA,"Super Mario Sunshine Any%"
"33735",2017-01-10 18:47:11,200,"Yes","/tracker/donor/332922/19","Super Mario Sunshine Any%"
"33736",2017-01-10 18:47:10,50,"Yes","/tracker/donor/331797/19","Super Mario Sunshine Any%"
"33737",2017-01-10 18:47:04,10,"Yes","/tracker/donor/49016/19","Super Mario Sunshine Any%"
"33738",2017-01-10 18:47:03,5,"Yes","/tracker/donor/332920/19","Super Mario Sunshine Any%"
"33739",2017-01-10 18:47:00,50,"No",NA,"Super Mario Sunshine Any%"
"33740",2017-01-10 18:46:52,5,"Yes","/tracker/donor/42801/19","Super Mario Sunshine Any%"
"33741",2017-01-10 18:46:40,15,"Yes","/tracker/donor/332917/19","Super Mario Sunshine Any%"
"33742",2017-01-10 18:46:37,5,"Yes","/tracker/donor/332916/19","Super Mario Sunshine Any%"
"33743",2017-01-10 18:46:35,150,"No",NA,"Super Mario Sunshine Any%"
"33744",2017-01-10 18:46:13,50,"Yes","/tracker/donor/302542/19","Super Mario Sunshine Any%"
"33745",2017-01-10 18:46:13,75,"Yes","/tracker/donor/44433/19","Super Mario Sunshine Any%"
"33746",2017-01-10 18:46:08,15,"Yes","/tracker/donor/50370/19","Super Mario Sunshine Any%"
"33747",2017-01-10 18:46:01,20,"Yes","/tracker/donor/296256/19","Super Mario Sunshine Any%"
"33748",2017-01-10 18:45:48,100,"Yes","/tracker/donor/332921/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33749",2017-01-10 18:45:34,100,"Yes","/tracker/donor/324962/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33750",2017-01-10 18:45:31,100,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33751",2017-01-10 18:40:43,30,"No","/tracker/donor/9545/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33752",2017-01-10 18:40:42,15,"Yes","/tracker/donor/332886/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33753",2017-01-10 18:40:34,25,"Yes","/tracker/donor/43603/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33754",2017-01-10 18:40:33,5,"Yes","/tracker/donor/43173/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33755",2017-01-10 18:40:28,20,"No",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33756",2017-01-10 18:40:25,10,"Yes","/tracker/donor/332887/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33757",2017-01-10 18:40:24,75,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33758",2017-01-10 18:40:22,15,"No",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33759",2017-01-10 18:40:08,10,"Yes","/tracker/donor/306428/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33760",2017-01-10 18:39:55,10,"Yes","/tracker/donor/332884/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33761",2017-01-10 18:39:55,20,"Yes","/tracker/donor/302707/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33762",2017-01-10 18:39:48,20,"No","/tracker/donor/332045/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33763",2017-01-10 18:39:46,15,"Yes","/tracker/donor/332885/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33764",2017-01-10 18:39:42,10,"Yes","/tracker/donor/332882/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33765",2017-01-10 18:39:41,5,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33766",2017-01-10 18:39:40,100,"Yes","/tracker/donor/332881/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33767",2017-01-10 18:39:33,200,"Yes","/tracker/donor/312378/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33768",2017-01-10 18:39:20,50,"Yes","/tracker/donor/332883/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33769",2017-01-10 18:39:03,80,"Yes","/tracker/donor/332895/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33770",2017-01-10 18:38:57,50,"Yes","/tracker/donor/332879/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33771",2017-01-10 18:38:54,15,"Yes","/tracker/donor/47789/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33772",2017-01-10 18:38:39,10,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33773",2017-01-10 18:38:36,100,"Yes","/tracker/donor/6243/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33774",2017-01-10 18:38:32,50,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33775",2017-01-10 18:38:32,10,"Yes","/tracker/donor/332878/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33776",2017-01-10 18:38:29,100,"Yes","/tracker/donor/298570/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33777",2017-01-10 18:38:14,20,"No",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33778",2017-01-10 18:38:08,50,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33779",2017-01-10 18:38:02,20,"No","/tracker/donor/48398/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33780",2017-01-10 18:37:54,10,"Yes","/tracker/donor/297022/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33781",2017-01-10 18:37:51,20,"Yes","/tracker/donor/332870/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33782",2017-01-10 18:37:50,75,"Yes","/tracker/donor/331537/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33783",2017-01-10 18:37:50,5.25,"Yes","/tracker/donor/310446/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33784",2017-01-10 18:37:44,5,"No",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33785",2017-01-10 18:37:39,25,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33786",2017-01-10 18:37:35,20,"No",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33787",2017-01-10 18:37:32,15,"Yes","/tracker/donor/332871/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33788",2017-01-10 18:37:30,20,"Yes","/tracker/donor/330869/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33789",2017-01-10 18:37:30,75,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33790",2017-01-10 18:37:26,20,"No",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33791",2017-01-10 18:37:23,10,"No",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33792",2017-01-10 18:37:12,20,"Yes","/tracker/donor/332867/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33793",2017-01-10 18:37:08,15,"Yes","/tracker/donor/302952/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33794",2017-01-10 18:37:03,6.66,"Yes","/tracker/donor/332865/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33795",2017-01-10 18:36:59,100,"Yes","/tracker/donor/322845/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33796",2017-01-10 18:36:57,20,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33797",2017-01-10 18:36:47,25,"Yes","/tracker/donor/332866/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33798",2017-01-10 18:36:31,10,"Yes","/tracker/donor/332868/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33799",2017-01-10 18:36:24,10,"Yes","/tracker/donor/267861/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33800",2017-01-10 18:36:20,25,"Yes","/tracker/donor/329788/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33801",2017-01-10 18:45:22,30,"Yes","/tracker/donor/300148/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33802",2017-01-10 18:45:20,75,"Yes","/tracker/donor/266753/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33803",2017-01-10 18:45:15,18,"Yes","/tracker/donor/332909/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33804",2017-01-10 18:45:10,10,"Yes","/tracker/donor/49160/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33805",2017-01-10 18:45:06,20,"Yes","/tracker/donor/320332/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33806",2017-01-10 18:45:04,50,"Yes","/tracker/donor/306210/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33807",2017-01-10 18:44:58,75,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33808",2017-01-10 18:44:48,10,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33809",2017-01-10 18:44:46,15,"Yes","/tracker/donor/322585/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33810",2017-01-10 18:44:46,50,"Yes","/tracker/donor/332912/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33811",2017-01-10 18:44:46,20,"Yes","/tracker/donor/326614/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33812",2017-01-10 18:44:41,20,"Yes","/tracker/donor/332907/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33813",2017-01-10 18:44:38,50,"Yes","/tracker/donor/332911/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33814",2017-01-10 18:44:35,20,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33815",2017-01-10 18:44:30,15,"Yes","/tracker/donor/332908/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33816",2017-01-10 18:44:00,300,"Yes","/tracker/donor/305266/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33817",2017-01-10 18:43:57,50,"Yes","/tracker/donor/332906/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33818",2017-01-10 18:43:56,50,"Yes","/tracker/donor/332923/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33819",2017-01-10 18:43:49,5,"Yes","/tracker/donor/332904/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33820",2017-01-10 18:43:45,10,"Yes","/tracker/donor/329259/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33821",2017-01-10 18:43:42,45,"Yes","/tracker/donor/331797/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33822",2017-01-10 18:43:34,5,"Yes","/tracker/donor/296392/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33823",2017-01-10 18:43:27,15,"Yes","/tracker/donor/332905/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33824",2017-01-10 18:43:18,15,"No","/tracker/donor/20307/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33825",2017-01-10 18:43:18,15,"Yes","/tracker/donor/332902/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33826",2017-01-10 18:43:03,20,"Yes","/tracker/donor/43372/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33827",2017-01-10 18:43:01,20,"Yes","/tracker/donor/332913/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33828",2017-01-10 18:43:01,15,"Yes","/tracker/donor/332896/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33829",2017-01-10 18:42:59,50,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33830",2017-01-10 18:42:50,35,"Yes","/tracker/donor/331797/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33831",2017-01-10 18:42:49,20,"Yes","/tracker/donor/310420/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33832",2017-01-10 18:42:48,20,"No",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33833",2017-01-10 18:42:40,5,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33834",2017-01-10 18:42:38,10,"Yes","/tracker/donor/332893/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33835",2017-01-10 18:42:36,100,"Yes","/tracker/donor/26550/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33836",2017-01-10 18:42:35,116.49,"Yes","/tracker/donor/303665/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33837",2017-01-10 18:42:30,75,"Yes","/tracker/donor/332891/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33838",2017-01-10 18:42:18,20,"Yes","/tracker/donor/332898/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33839",2017-01-10 18:41:53,20,"No",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33840",2017-01-10 18:41:48,15,"Yes","/tracker/donor/314698/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33841",2017-01-10 18:41:46,10,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33842",2017-01-10 18:41:30,20,"Yes","/tracker/donor/316024/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33843",2017-01-10 18:41:19,20,"Yes","/tracker/donor/332888/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33844",2017-01-10 18:41:09,20,"Yes","/tracker/donor/257944/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33845",2017-01-10 18:41:07,20,"Yes","/tracker/donor/310284/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33846",2017-01-10 18:41:02,10,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33847",2017-01-10 18:41:00,5,"Yes","/tracker/donor/312930/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33848",2017-01-10 18:40:51,21,"Yes","/tracker/donor/331600/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33849",2017-01-10 18:40:44,30,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33850",2017-01-10 18:40:44,20,"Yes","/tracker/donor/304221/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33851",2017-01-10 18:30:17,100,"No",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33852",2017-01-10 18:30:15,50,"Yes","/tracker/donor/261929/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33853",2017-01-10 18:30:03,5,"Yes","/tracker/donor/332845/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33854",2017-01-10 18:29:09,5,"Yes","/tracker/donor/332840/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33855",2017-01-10 18:28:38,25,"Yes","/tracker/donor/264245/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33856",2017-01-10 18:28:23,10,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33857",2017-01-10 18:28:17,15,"Yes","/tracker/donor/332839/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33858",2017-01-10 18:28:04,100,"No",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33859",2017-01-10 18:28:01,7.84,"Yes","/tracker/donor/332837/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33860",2017-01-10 18:27:57,5,"No","/tracker/donor/332842/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33861",2017-01-10 18:27:47,50,"Yes","/tracker/donor/332838/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33862",2017-01-10 18:27:47,50,"Yes","/tracker/donor/26810/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33863",2017-01-10 18:27:41,30,"Yes","/tracker/donor/332835/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33864",2017-01-10 18:27:31,20,"No","/tracker/donor/28434/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33865",2017-01-10 18:27:22,5,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33866",2017-01-10 18:26:47,10,"Yes","/tracker/donor/296396/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33867",2017-01-10 18:26:41,20,"Yes","/tracker/donor/311905/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33868",2017-01-10 18:26:22,50,"Yes","/tracker/donor/4368/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33869",2017-01-10 18:26:15,100,"Yes","/tracker/donor/2629/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33870",2017-01-10 18:26:12,10,"Yes","/tracker/donor/46685/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33871",2017-01-10 18:25:40,100,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33872",2017-01-10 18:25:24,8,"Yes","/tracker/donor/332832/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33873",2017-01-10 18:25:01,50,"Yes","/tracker/donor/18757/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33874",2017-01-10 18:24:58,10,"Yes","/tracker/donor/332831/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33875",2017-01-10 18:24:57,75,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33876",2017-01-10 18:24:19,100,"No",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33877",2017-01-10 18:24:18,50,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33878",2017-01-10 18:23:48,5,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33879",2017-01-10 18:22:06,20,"Yes","/tracker/donor/1780/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33880",2017-01-10 18:21:25,20,"No","/tracker/donor/303596/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33881",2017-01-10 18:21:24,50,"Yes","/tracker/donor/332829/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33882",2017-01-10 18:20:32,20,"No","/tracker/donor/36427/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33883",2017-01-10 18:20:21,20,"No","/tracker/donor/332826/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33884",2017-01-10 18:20:03,20,"Yes","/tracker/donor/332828/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33885",2017-01-10 18:20:03,NA,"Yes","/tracker/donor/864/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33886",2017-01-10 18:19:55,5,"Yes","/tracker/donor/332827/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33887",2017-01-10 18:19:41,10,"Yes","/tracker/donor/27947/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33888",2017-01-10 18:19:26,10,"Yes","/tracker/donor/332834/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33889",2017-01-10 18:19:19,10,"No","/tracker/donor/292070/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33890",2017-01-10 18:19:08,5,"Yes","/tracker/donor/24059/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33891",2017-01-10 18:18:57,5,"Yes","/tracker/donor/332825/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33892",2017-01-10 18:17:42,75,"Yes","/tracker/donor/332823/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33893",2017-01-10 18:16:54,10,"Yes","/tracker/donor/260413/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33894",2017-01-10 18:16:15,20,"Yes","/tracker/donor/129409/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33895",2017-01-10 18:15:47,20,"Yes","/tracker/donor/325283/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33896",2017-01-10 18:15:25,10,"Yes","/tracker/donor/332820/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33897",2017-01-10 18:14:47,20,"Yes","/tracker/donor/305799/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33898",2017-01-10 18:14:45,10,"No",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33899",2017-01-10 18:14:27,7,"No","/tracker/donor/332815/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33900",2017-01-10 18:13:31,5,"No",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33901",2017-01-10 18:13:12,15,"Yes","/tracker/donor/332819/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33902",2017-01-10 18:13:03,5,"No","/tracker/donor/332821/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33903",2017-01-10 18:13:00,5,"Yes","/tracker/donor/332816/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33904",2017-01-10 18:12:41,100,"Yes","/tracker/donor/302981/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33905",2017-01-10 18:12:08,5,"Yes","/tracker/donor/48777/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33906",2017-01-10 18:11:55,5,"Yes","/tracker/donor/293099/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33907",2017-01-10 18:11:23,250,"Yes","/tracker/donor/332814/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33908",2017-01-10 18:11:10,50,"Yes","/tracker/donor/323486/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33909",2017-01-10 18:11:09,15,"Yes","/tracker/donor/39371/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33910",2017-01-10 18:11:01,20,"Yes","/tracker/donor/315913/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33911",2017-01-10 18:10:43,15,"No",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
"33912",2017-01-10 18:10:33,5,"Yes","/tracker/donor/288438/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33913",2017-01-10 18:10:29,50,"Yes","/tracker/donor/332813/19","Super Mario Bros.: The Lost Levels Any% 8-4"
"33914",2017-01-10 18:10:25,40,"Yes",NA,"Super Mario Bros.: The Lost Levels Any% 8-4"
